[2024-12-12 04:07:08] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Sesión iniciada.
[2024-12-12 05:25:20] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Información de Google - Email: asesor4acicolombia@gmail.com, Nombre: Asesor 4
[2024-12-12 05:25:20] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Usuario existente autenticado: Asesor 4
[2024-12-12 05:25:23] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Sesión iniciada.
[2024-12-12 05:25:23] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Conexión a la base de datos exitosa.
[2024-12-12 05:25:23] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Configuración de Google iniciada.
[2024-12-12 05:25:23] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Redirigiendo al usuario para autenticación con Google. URL: https://accounts.google.com/o/oauth2/v2/auth?response_type=code&access_type=online&client_id=667738411133-bj6hotjjifgdl8941jb0q33hc749t313.apps.googleusercontent.com&redirect_uri=http%3A%2F%2Flocalhost%2Fpowertools-1%2Fcontrollers%2Flogin.php&state&scope=email%20profile&approval_prompt=auto
[2024-12-12 05:25:24] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Sesión iniciada.
[2024-12-12 05:25:24] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Conexión a la base de datos exitosa.
[2024-12-12 05:25:24] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Configuración de Google iniciada.
[2024-12-12 05:25:24] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Parámetro 'code' recibido: 4/0AeanS0ab63IPQS2rhJ-AoK9z-30zxfWGKmtcWByRGPKPR_e-5nC7oY4qN2niwvN7-ObPHQ
[2024-12-12 05:25:24] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Token de acceso obtenido.
[2024-12-12 05:25:25] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Información de Google - Email: asesor4acicolombia@gmail.com, Nombre: Asesor 4
[2024-12-12 05:25:25] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Usuario existente autenticado: Asesor 4
[2024-12-12 05:25:39] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Sesión iniciada.
[2024-12-12 05:25:39] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Conexión a la base de datos exitosa.
[2024-12-12 05:25:39] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Configuración de Google iniciada.
[2024-12-12 05:25:39] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Redirigiendo al usuario para autenticación con Google. URL: https://accounts.google.com/o/oauth2/v2/auth?response_type=code&access_type=online&client_id=667738411133-bj6hotjjifgdl8941jb0q33hc749t313.apps.googleusercontent.com&redirect_uri=http%3A%2F%2Flocalhost%2Fpowertools-1%2Fcontrollers%2Flogin.php&state&scope=email%20profile&approval_prompt=auto
[2024-12-12 05:25:39] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Sesión iniciada.
[2024-12-12 05:25:39] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Conexión a la base de datos exitosa.
[2024-12-12 05:25:39] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Configuración de Google iniciada.
[2024-12-12 05:25:39] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Parámetro 'code' recibido: 4/0AanRRrsVvA7nFU2zQkopziCHA4Izgfn6rA-EFj62gD2y9vx4R_-WXrCtKJlM-BazH7S2Fw
[2024-12-12 05:25:39] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Token de acceso obtenido.
[2024-12-12 05:25:40] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Información de Google - Email: asesor4acicolombia@gmail.com, Nombre: Asesor 4
[2024-12-12 05:25:40] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Usuario existente autenticado: Asesor 4
[2024-12-12 05:26:05] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Sesión iniciada.
[2024-12-12 05:26:05] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Conexión a la base de datos exitosa.
[2024-12-12 05:26:05] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Redirigiendo a autenticación con Google. URL: https://accounts.google.com/o/oauth2/v2/auth?response_type=code&access_type=online&client_id=667738411133-bj6hotjjifgdl8941jb0q33hc749t313.apps.googleusercontent.com&redirect_uri=http%3A%2F%2Flocalhost%2Fpowertools-1%2Fcontrollers%2Flogin.php&state&scope=email%20profile&approval_prompt=auto
[2024-12-12 05:26:05] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Sesión iniciada.
[2024-12-12 05:26:05] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Conexión a la base de datos exitosa.
[2024-12-12 05:26:05] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Parámetro 'code' recibido: 4/0AanRRrvzVZSlVnI2AWMtNyfqH9OcM5OmWEEZkZpA7lTEwbnvQRmbvQHH72pgB_5EAdzLMg
[2024-12-12 05:26:06] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Información de Google - Email: asesor4acicolombia@gmail.com, Nombre: Asesor 4
[2024-12-12 05:26:06] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Usuario existente autenticado: Asesor 4
[2024-12-12 05:26:23] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Sesión iniciada.
[2024-12-12 05:26:23] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Conexión a la base de datos exitosa.
[2024-12-12 05:26:23] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Configuración de Google iniciada.
[2024-12-12 05:26:23] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Redirigiendo al usuario para autenticación con Google. URL: https://accounts.google.com/o/oauth2/v2/auth?response_type=code&access_type=online&client_id=667738411133-bj6hotjjifgdl8941jb0q33hc749t313.apps.googleusercontent.com&redirect_uri=http%3A%2F%2Flocalhost%2Fpowertools-1%2Fcontrollers%2Flogin.php&state&scope=email%20profile&approval_prompt=auto
[2024-12-12 05:26:24] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Sesión iniciada.
[2024-12-12 05:26:24] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Conexión a la base de datos exitosa.
[2024-12-12 05:26:24] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Configuración de Google iniciada.
[2024-12-12 05:26:24] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Parámetro 'code' recibido: 4/0AanRRrvnhjZPscQHYYLx-yBDHaMpiqYxpvJVWMTJyBih19siJYo9Z_mHid-pC_1OyuHzFA
[2024-12-12 05:26:24] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Token de acceso obtenido.
[2024-12-12 05:26:24] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Información de Google - Email: asesor4acicolombia@gmail.com, Nombre: Asesor 4
[2024-12-12 05:26:24] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Usuario existente autenticado: Asesor 4
[2024-12-12 05:26:32] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Sesión iniciada.
[2024-12-12 05:26:32] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Conexión a la base de datos exitosa.
[2024-12-12 05:26:32] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Configuración de Google iniciada.
[2024-12-12 05:26:32] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Parámetro 'code' recibido: 4/0AeanS0Y8OsO5lt-KZuniovuLFGN6AMPkbBUbCT7EcazE4-cRmRuYWvRCFH08O3Gu_E5eeA
[2024-12-12 05:26:32] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Token de acceso obtenido.
[2024-12-12 05:26:33] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Información de Google - Email: asesor4acicolombia@gmail.com, Nombre: Asesor 4
[2024-12-12 05:26:33] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Usuario existente autenticado: Asesor 4
[2024-12-12 05:26:36] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Sesión iniciada.
[2024-12-12 05:26:36] [IP: ::1] [Navegador: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36] Conexión a la base de datos exitosa.
